"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","pathway"
"mitochondrial electron transport, succinate to ubiquinone",22.8524412120118,-153.076027674212,23.6936413465051,16.5896316019536,-42.669426893451,7.93835747197916,-3.96890021242332,18.4749645059864,-8.16509829921181,-2.11042232741243,1.92191547663337,5.19417790810401,-0.277301956061069,1.53131700474099,1.32069125975379,0.82225955631902,0.571880204785654,-0.890880910348032,1.9497216951813,-1.106473856959,2.0713136372203,-1.63398545192802,-0.229845453413978,0.0890809714804569,-0.665438810988729,0.997372169871041,1.32362723151335,0.0893164953563437,0.409861248085977,-1.12409994671387,0.099126251458986,0.0546709836185993,0.460664904777956,-0.239267405605324,0.222718262606305,0.906404899139803,-0.582946017057413,-1.85094095329303,1.29052595034457,-0.0157538427065564,0.62236672158645,-0.0636591399187954,0.543920060727608,0.543438893369399,-0.557870780787072,0.328449293724673,1.28905476187844,1.22795706193029,0.858839106123028,0.235146053296462,-0.25180239104881,1.11026431230179,0.284039088523199,0.613079481717919,0.919094995910773,0.0907789917824608,1.35910048652746,-3.05284743755938,1.96972700593358,1.58256009141513,-0.995715634475621,3.10085528597311,1.01958535505979,-3.56609787272592,0.53317129515074,-0.87874622586122,1.3821631652147,-0.0713687893666822,0.0754571406243485,0.656335300389967,-0.0414834673497722,-0.0970401637671563,0.0362978917973625,-0.407039283224351,-0.000314503804492616,0.0585290221782045,-0.258143589619686,-0.221058231063859,0.182035066835404,0.328491130291397,-0.0491170306087554,0.0437332247305163,-0.113464069880164,-0.0705619973208122,0.0982004765002463,-0.110436601122536,0.0567471575290024,0.211934525228128,0.0390893044690976,-0.0651941698717721,0.111001505837014,0.0553327575046825,-0.0806396963285358,-0.1036511561966,0.0205169269944465,-0.0396917501677683,-0.0178560930539518,-0.0080598264390162,-0.0562888682728844,0.0549276777411384,0.0808419758981086,-0.0318977118246071,0.0749718365704908,-0.081198969735166,-0.011956819738503,-0.00631116259581502,0.0288225504966567,-0.00491733260334557,0.0119093941181586,-0.00415227051179853,-0.0395666461312264,-0.008311849424003,-0.00461614985792222,0.0129950095699883,-0.00843901218142415,-0.00421201182573258,0.00533043971603005,0.00505001380872738,-0.00379315213687549,-0.000876936850518701,0.000203004744888551,0.000589462352923104,1.51218013805243e-14,"mitochondrial electron transport, succinate to ubiquinone"
"nuclear-transcribed mRNA catabolic process",111.477604820445,-6.15771455080576,20.4885135181721,1.40191935760411,23.9009153653901,-2.40156460060804,9.38164942917909,-8.07029409657927,3.61637911988973,-4.94333107149626,-14.4801067433974,-4.13030148686015,9.69102064711835,2.26520657631251,-3.00733335988684,3.78418441171186,0.462456541844017,-0.871587807482555,2.67046547913502,-6.27582284959261,6.02651766319345,0.170748024947033,-0.836069460982447,-4.09351876596173,-3.47380889719079,1.04266817068501,-5.89180305627891,-0.998421708319069,-0.501494332093672,-2.60722764685986,-0.505962553332248,-3.94710512542494,6.57781760007361,-4.23760268419556,-2.70328480478629,1.13991176999227,7.30404777763906,-0.684662071057755,-2.00679587003933,-1.67260598596904,-6.78005290888447,-4.79021492124836,4.27821619744813,-6.80280529176649,5.5443672140242,-7.45826027611029,4.60534050893377,-4.60371868348588,-0.876048506560348,-4.54817505386807,3.82325144984319,0.209392334086068,-7.72293507895776,-11.7167780181944,2.77556848423943,-7.82779285841772,-8.79651885724635,-9.29140097747494,13.7878173123189,-7.92818911327353,-4.93040157944023,-2.49505666102355,0.808445473387048,8.52738436279954,-5.94539704917791,-16.7136063441553,2.03028967228898,4.64131050047818,-2.71931907485629,-1.92949518317843,2.92352349843119,-3.03364767556162,-2.23073791005064,2.96452213319888,-7.41928394815822,-7.46940965542658,-1.33558704364534,11.210176944639,2.05248618100679,1.05665688106279,-2.31136367677466,2.20527401598011,-0.672907984955817,-0.208783082752575,-0.699840395289789,0.813760793247597,1.32292862094083,1.68707971554399,-0.0497400685389692,0.505392132090981,0.422269598854902,0.683227660558054,0.800849602359703,0.424355041428651,0.576766998990052,0.0325878089632025,-0.443590496584744,-0.155570808660653,0.00971901138209822,-0.664300246999365,-0.0829220462113838,0.510662266413699,0.873839450564937,-0.432983496887031,-0.595240932505177,-0.129188613053072,-0.169548396479073,0.0717676786808435,0.39275124875012,0.107626711337179,0.0164580597567499,-0.474307222912998,-0.0432305185698838,0.0536948353827304,0.0662818940815751,-0.169713899469233,0.0421716292875367,0.511827378219383,-0.102012906145247,0.0488246829466897,-0.00621911002677112,0.00146123799068492,8.51773079152407e-14,"nuclear-transcribed mRNA catabolic process"
"nucleotide-excision repair",-35.4475235718644,-1.3156685048412,-2.4740400008917,1.02193814591948,-0.3951083007914,-2.75730045599904,0.174404974035413,-2.18120552642127,3.0935931352942,-0.189218395704704,0.462793497644959,-2.8627205164907,-1.51304246155255,0.436848513330556,1.0481785485977,-0.612007528953274,-2.27781243711973,2.77399714806877,1.8610485706126,-1.90618748244198,-0.307473900230977,2.11181966435332,1.67441105633116,-5.60088795349515,2.9894765334662,-6.44082057197092,-1.86365501617511,2.25001585399199,-0.849019791590026,2.25006563894632,-2.3607068593006,-3.59750845562171,1.31564534111497,1.49287149189214,-2.34167390475606,4.62741356823687,-2.75231390015814,2.58529656404147,-1.93321683661333,0.00286179120668389,2.62297546145817,1.21843083253286,-0.0851894561759809,1.00188031172557,-1.36871834363949,-1.0600006335025,-1.89833623560743,-0.84003422624642,-1.82987291067881,1.09454785139923,1.99159074501449,3.28611171581614,1.31691556239478,-5.78991729408718,-4.74593660454666,-1.00723471749392,-1.27236978336249,-0.867995392627683,-4.12737772779794,1.11718128103101,-1.63400160111383,2.56338270779403,-1.08288749458381,-0.124346996285589,-1.86545615275899,0.5326774012519,-2.63541100664762,-3.15949451704545,1.39873320701995,2.59794144517186,2.01084901232305,-0.160386831297197,-0.442224274417108,-0.718921608728708,-1.19335350778379,0.58636928192502,0.497742412504994,-1.02081633061034,-0.933368447589193,1.06115439034545,0.298332598642628,3.01896472309549,2.85178431449377,-1.14664455620977,-1.20924782619512,2.31074530627393,0.947197793296921,-0.30884942598983,-1.30346085106292,1.32346867457972,-1.34342304086354,0.926630722782706,1.09883450666023,-6.46288930895441,2.89571506247206,-5.84881241421735,-0.23620320985187,-8.09954302754102,2.18309246124623,-5.53441953362485,-2.36535124497771,3.05010983672067,-7.65710379419008,-1.17295889797235,-11.9374255088914,2.94865848960667,-2.74965547794202,-1.34363640729125,-1.01085864181375,0.407613507137654,0.36002434913127,1.22973938898159,-0.646021295718574,-0.300397817743674,-0.0455664992309072,-0.0315042267983153,0.222669700647738,0.176970945078743,0.0118201405730422,-0.0478704659144492,0.0638374985053983,0.000383739426956431,-4.45943195565013e-15,"nucleotide-excision repair"
"nucleotide-excision repair involved in interstrand cross-link repair",-68.1669145347331,3.85405853362762,-0.775666152740578,-0.435451978169696,0.485004456368514,-5.62476859693275,-6.00793315646454,5.38650473347836,5.96563773245833,-3.51607912311577,11.081939989885,-15.380619293129,-9.46411616340606,64.0997235735639,35.7056121964154,57.6222265569215,8.6665119274449,-4.87130203796633,-5.50644419428708,5.02926286832676,-2.44967028613917,-3.67349009566491,-3.72797926484607,1.87423050038583,-3.40955872446804,2.53777762987247,-3.54770771298451,1.65604250452294,-0.195640980133578,0.767970482041952,0.865453978167857,0.980153598143691,-1.77517797096389,-2.23735022817818,1.6676277613617,0.313393314843943,0.407112847272323,-2.55904495057178,0.955121847950789,-0.152898508974274,-0.0572539740427925,-0.7113101570193,-0.831005056737091,0.0599229465384063,0.834476360738643,1.2106246012392,0.357255165938927,-0.279160875848363,-1.3928510844433,1.59713486508937,0.936241443707737,1.2731727824623,0.650507042144689,-0.380365599016627,-0.104260047064426,-2.29269506154196,0.850169021723851,-1.20859583263569,-1.25655088380447,-0.514631811475567,0.570561142964794,0.410933908997695,-1.08474150694985,1.37686148254346,2.48520882674255,-1.63336903267587,-1.2767803628869,-1.74435672362236,2.18380278999434,-0.208190673349178,0.610711561553664,-1.4747874809502,0.398190148987097,0.964181208774861,0.704530779794286,0.192331310821668,0.282919758201841,-0.188811696120547,-0.792380263881504,-0.205688678045004,-0.0727838676332754,0.851873696854151,0.0602506055158179,-0.135193844448027,0.130636067057597,-0.314024379326709,-0.165360002649641,-0.20016594458929,-0.0229264640049622,-0.601004377307264,0.301466088286791,-0.389642317870522,-0.0368703027131484,0.54604382027691,-0.06604574907665,-0.155454261720175,0.211310434449001,0.125615388642127,0.144866531457374,0.200945424237452,-0.0756036842014966,-0.00924484379195997,0.255595548953302,-0.174772486312983,0.112894529828431,0.026995381924239,-0.036981586901464,0.00129158295500255,0.0746913422786676,-0.0540945753185358,0.019392353495707,0.0176490848607597,0.0420057754064437,-0.00244396410681343,0.0228115055227242,0.0164354330242782,0.00451469683522672,-0.00864373518829607,-0.0684517681919549,0.0165699055523443,0.00248834957139677,-0.000295036473532316,1.23017698458461e-13,"nucleotide-excision repair involved in interstrand cross-link repair"
"nucleotide-excision repair, DNA gap filling",-64.8208464948101,1.23340164781633,-1.26780486156724,1.11310284965755,-0.352959232879811,-3.30077474989352,-1.96761372149369,-0.116281977849423,3.85140863497634,0.386170830748191,3.29508918603474,-4.75931207725194,-4.23016686050494,-1.92808211624913,-0.416050797702335,-3.30361580506098,-9.93561502475784,5.54308341354084,2.52130132036675,-11.6561344242878,-1.1856177099897,-19.5438435328032,-10.4382277250011,-11.733668004981,2.60681504007795,0.873835533045818,-3.18506427579623,-0.447338745802154,-3.28675347365583,1.24786073820535,1.09211947107289,-1.37313189992166,-4.11809162771251,-0.437091252953742,-4.13973884337485,3.15849553313022,-6.92201248840785,-4.84669985228043,-0.0709479009317388,-0.627070435274649,-5.33424628747067,-1.30053529986777,-8.91637272718416,0.398792764849903,2.6738561581855,0.613762410513039,-3.71649877101749,2.0934835508425,4.95677920761091,5.97802356535314,-3.08611880388051,4.25210370313463,5.7764378458147,5.48583238658686,-1.97265659997314,-17.6067110839386,5.55481903405018,0.400966753680875,-14.3732640075756,-12.0714081653003,-17.2018228590483,1.68711152278942,7.84267562557245,-0.59582105401953,-10.308675946282,0.533886319517838,-0.233021878011406,2.15735566460098,-1.77435694205537,5.46363634628065,-0.0598402381342216,-7.44717022868646,-0.739684723727789,-1.3843507439827,0.430568735409974,-7.45392497957573,6.42274630251746,-2.8304773265961,-1.74836663133806,5.50491733292928,0.690306284130677,-4.26111507320879,0.703023304544836,2.0388012406589,-1.57466967089149,0.491671981835524,-0.887257012529862,0.012033095228,-0.996963635921762,-0.488794670282626,1.05222498504134,0.430392954848738,0.717280548876348,-0.130271994137892,0.483169963571788,0.335719656016447,-0.521655741629098,0.702173345287635,-1.92412683425602,-0.208347292096235,-0.00598226993308025,-0.0934468138361857,0.0644895480546056,-0.200635589190875,1.85520229070649,-0.591660135355653,-0.0187970837523423,0.175937885060921,0.269955646980815,0.0682668523502331,-0.0485895222991596,-0.0652904334924756,-0.139834049804982,-0.0849944151787648,-0.0371646559997721,0.105610218612193,-0.0630605759299703,-0.0392844848616122,-0.00711373646785824,0.0340811412348299,0.00415017674549316,0.000954172887106829,1.30934759562384e-14,"nucleotide-excision repair, DNA gap filling"
"oncogene-induced cell senescence",24.1239521373647,-32.0578802142483,-63.4460588173935,-116.355612035664,45.3944223311942,17.2011088429119,-1.88541869202826,19.2176256296059,-14.4794186992548,-14.5139708001905,1.51875496680054,7.0346308734031,5.89297965359557,-0.226028180481015,-0.610450914637309,0.955490812618748,2.18469495464356,0.317576870603898,-1.90773971103116,-2.53219890814395,2.61357362352918,-4.43883073529194,-3.54203204002176,4.63229095516408,-2.73644153088917,-3.41969291000372,0.212968775158145,0.106724454456073,-0.295057064311481,-0.660216243385517,-1.27112361480112,1.01004060391614,3.28275603379047,-0.413731513283022,-2.7320833581462,0.509788291662417,-0.177426465929581,-0.749311488734656,3.21385418389267,-0.674616501467083,0.206296252815075,1.03571408327281,0.843256571595168,-0.14602983619038,0.474403677323974,1.26528171390779,1.31443346977888,-0.65406261027802,-2.77998130329058,2.7035751959285,0.896548757953208,1.3098771212322,1.44986180574285,0.329716419240091,-0.756236539318145,-0.0859484548621188,0.744760600595767,4.08550625083687,4.09097739494577,-0.952800121644619,-1.32075412734735,0.860861128737826,-0.126143115925616,-0.0565325161835827,-1.57754020853905,1.86224202763483,-0.505144866552844,-0.41251374746945,0.948660627147065,-0.0563721748117109,-0.174608635163014,1.54330301424139,-0.505716974694577,0.860106558936673,-0.589795946751743,-0.813056789925894,0.230864904441556,-0.171423429897196,0.327193217499638,0.225535264639303,0.248345425834805,0.318324312810545,0.0639615105586757,0.305892732541412,0.276682819787253,-0.255705911371275,-0.174259606976115,0.0260123183454218,0.0567379134369819,0.110187621774539,0.216557650451808,-0.258114011185798,-0.0953455924088301,-0.262122539164644,-0.0819426611814036,-0.222842491695628,0.16795786621081,0.0113852525620472,0.0356091158228518,-0.0910867177615777,-0.0209655169375123,0.030159572724757,0.0685519485131181,-0.0103880103310533,-0.0186058945716091,-0.0435318900001655,-0.0566209358333434,-0.0415637733849765,0.046609224209754,-0.0386991653473974,-0.0245351488375344,0.053817836290863,0.00473162492782373,-0.0133255100921877,0.00539136290746965,-0.00528380004172305,-0.00197036390015835,-0.032044014488809,-0.017929516961871,-0.0110183406645961,0.00787806269029069,-0.000503223390823795,2.88790259067584e-14,"oncogene-induced cell senescence"
"peptidyl-serine autophosphorylation",1.57686103113239,13.1510345147383,-22.5141259948852,6.3063002025852,-22.6681284430571,5.2757561377454,-34.3503892140155,10.827480874269,-14.0585296878772,21.0364187579594,-66.6444774678109,41.1822280443511,-35.501206459532,11.9219086251262,-16.4496624117059,5.6151367161785,-2.45135075419671,2.37227569095312,-5.52057561304277,1.48484422200839,-1.23065218283034,-3.46700137566387,-3.51182770093479,3.01434741743125,-3.48267169680281,13.5743583377086,-0.654023519468515,3.46501401439596,-17.4443050164803,9.98219282621103,-9.96035344816897,-8.1634898398653,8.9356974476179,0.478175243729341,-2.17202465225291,0.60729829286482,-1.30780653020672,0.33596886821515,4.02264933787448,1.72632373932617,-1.6950489585958,-3.82347749534456,2.39320051347011,0.378167833476412,-2.0563569292652,-1.3587099992617,0.525515012628294,-0.522730662354176,0.0289036825451566,0.412695447178736,1.15632375475796,1.83672415379872,1.61377545316324,-0.0412228641834055,-0.129479018560767,0.015767332162774,-1.10817767198292,0.31173320416211,2.31758736548039,-0.870946955261615,-0.886004284864052,-0.760173449164324,-0.166683405281876,0.0591959829441753,0.663730142041155,0.770028916614588,-0.0697110887262772,0.644468259964789,0.0499416172020744,0.801938460495561,-0.457120014509762,0.282943600437067,-0.53194071928858,-0.428869865025122,-0.101195152537062,0.153380919322043,0.194395635303462,0.424084434256674,0.104833026951551,-0.479591776977402,-0.276832825680268,0.26051424505598,-0.101796291701367,0.194760384923829,-0.411543777737542,-0.201808033974387,0.0699673853733312,-0.132249991983161,-0.320299621572285,-0.130195584216422,0.230426525748584,-0.0552050694695609,0.0545561922592791,-0.0953303036191241,0.0606912434977562,-0.0982168336175116,0.202991347442792,-0.0738205119705165,-0.0307060452450604,0.228298635458532,0.018573446662216,-0.427325788805255,-0.286067587206708,-0.137514581234248,-0.121982705113857,-0.00864281522194508,-0.00495370648298673,-0.0367090703215182,0.117398752377128,0.00541236179395366,0.0095965730691032,-0.0236548614839247,0.0376678771756023,0.0230341527812223,-0.033063882051244,0.0499786515412193,-0.0529626129269725,-0.0431306913355369,-0.0591254264735433,-0.0394803921755188,-0.0228286459123032,-0.000536999951261686,-4.75650335091116e-14,"peptidyl-serine autophosphorylation"
"peptidyl-serine phosphorylation",-30.4597634138256,2.64685480320293,0.455962712257773,2.65879167600481,0.427124158767508,-1.0658977000547,-0.0852204007518675,1.98156062138179,-0.569704228388299,-0.483341744171115,-3.84749766155787,0.165038933283568,0.737645427389296,0.912948796402657,-0.956974783948897,-0.725823929083672,0.263331979411756,-0.176539628418366,0.648103654062965,-1.73574261018272,1.43098588455068,-0.00607677206822981,0.881357586699123,0.5721865964113,-1.3715184027186,-0.530612505435781,0.736783295806043,0.189194731503883,0.90483427965897,-1.4871849478157,0.723513318489867,0.145296467836123,0.777761726857708,-1.00496752377206,0.265125205007323,0.43468121278137,-0.436295845694317,1.04964613404399,0.80771702392723,-1.05688841151843,0.518687154329952,1.35167481737848,1.34663145109956,-0.63255814040241,-1.32519886888671,0.180932798478914,-0.979441697586114,-0.336111348660014,0.716869152767879,0.379234515420755,-0.597391486241478,0.0678692018585012,0.0131072413564886,-0.26199774130563,0.1001713395937,0.136089012472969,-0.752274244251915,1.51720817801608,1.10505981891069,-0.10273499651068,-0.328961565258424,0.617484740334579,-0.257041495640222,-0.73963555363899,-1.20774217758069,-0.198395442036831,0.909547842107218,0.835422637051122,0.816884194059255,-0.15495434764577,-0.492346159189674,-0.153481706101376,2.45328712084755,-0.635486239045549,0.987641088018202,1.33808827889784,-0.321970815997709,-1.1880779814037,-1.14576424085827,2.91272442875688,2.38851862865655,-2.8964147417201,-2.84582154295102,-4.55110514034503,-0.946965423917941,-1.33114741122089,-1.73987094698619,-0.172218375059619,3.46016053075387,-1.17353919333601,-3.91478010835444,-3.26792871405695,-0.961798842301531,0.770282354804995,0.492128130537015,0.807191054953165,-2.62753723184238,2.15201797430274,3.16792781117211,-6.26317211582864,-1.08023082463822,8.78175786067233,5.73119347206174,1.07753316896553,0.802481204744945,0.896181059639447,-1.62180811175059,-0.733250555153798,0.878258734546069,5.51980668646991,-5.12636452760773,1.78009666808273,1.93825381130541,-0.407315037260422,-0.318448956940645,-4.98285050038926,0.682387205296714,-0.176557006828732,-0.0770460950836297,0.41101892474584,0.140491108921575,0.00359220290489927,4.81580920974611e-15,"peptidyl-serine phosphorylation"
"peptidyl-tyrosine autophosphorylation",-38.7347591619925,-2.13989553312298,5.44423182187413,2.53686702209546,8.52785132325973,-0.486582007897754,4.48952046044436,-1.93991371030978,1.68897348050591,-1.54716559277449,-14.9255335832837,-1.90119784639169,4.41167782529737,1.42396560699331,-3.64100692375972,-3.1869097652929,6.44302027915896,-5.43018788005509,-4.58603439363632,-1.09206343721603,-5.00685121289546,-2.13992182939943,-0.441460971578161,2.2749938185994,-4.95226053800459,7.51716408197946,-4.83403995603625,13.1451898204811,-3.247062612543,-4.14202980810629,-2.29984534839895,-3.36412332222877,8.91827699313035,-1.12327224704522,12.5410332763342,-7.13918336914832,-2.09388663717452,-5.0697897408074,-12.8153087401566,-17.2268402510644,13.2377208650779,37.2700702409821,-9.11119942193519,6.89875948971027,12.2057560193716,12.7963176275005,1.97957621980627,6.53527647152982,-0.983693470187707,-0.339482554650336,0.819960778025495,-9.11046915038534,-3.00023921811019,0.925489484903817,-1.40719378774256,0.14935251552287,2.97349317567229,-1.93468853872755,-0.374631179704937,1.55894879719737,-0.467932756407155,-1.83440601116794,-3.10381355362868,0.123908257922841,-2.90101525743421,-1.40957205548976,-1.27384385542326,1.8715263198209,-0.771488329380895,0.116653751890363,-0.752879238340242,-2.05305433006064,-2.32018893331797,0.518211668287052,-1.46636081429658,-1.62725277851308,-0.586657229569275,-0.659194557466297,-0.241841949998693,-0.236265748433731,0.158357902892413,1.64288142174184,0.77978182692956,2.71617616943937,0.0304330897581239,2.77340052404416,3.3799999256516,3.4054792714462,-0.237773163201367,0.321086957390676,0.1651392338208,-2.35380822640817,-1.11564712379918,-0.282660967924087,-0.221462057087761,0.0832423486671713,0.158657860220031,0.249813100384693,-0.179986757752056,0.15572731104172,0.281867474865367,0.218518268535103,0.0447637846114477,0.203457480443345,-0.0222297743510885,-0.0991260670410039,0.0804228157966715,0.0867390641438147,-0.0196235827899794,-0.00333311870849026,0.0124753673238624,0.230078470431333,0.0246958869342936,-0.0396878043616088,-0.00511225625629456,-0.0965329290117052,0.0693998739691216,0.0112871359977394,-0.0103968631010092,0.00123652812097365,0.0311433889876808,0.000713061905827508,1.58538546873865e-14,"peptidyl-tyrosine autophosphorylation"
"peptidyl-tyrosine dephosphorylation",28.0284036603773,-7.37948305825893,17.0831549672992,-1.79129148645145,28.8595929030598,-3.46270348741599,20.3191016798424,-5.57481456722066,-1.77120437232633,15.6617964245364,-19.3520366795246,-5.77147632288006,7.05224282258005,-0.34091498936329,-2.71576546255024,2.68882116238676,1.90303571987033,-1.28625649095799,-2.79792881793943,0.701145708734784,-1.75000069809696,6.91015616384691,-2.70855715549871,-0.731243136524769,-1.66767583383811,5.17570552647072,0.494318468089095,2.43521176042986,-3.1636069519699,-3.16989274277316,7.26924362540428,1.10559115194074,-1.14509944406237,-2.71407757275994,12.2602473797828,5.43562629960638,0.705357839340317,-15.3202152248508,-4.76589397604978,-3.62586861548875,11.5318062555984,-5.0686171078963,-3.12859820834649,-4.13675653158349,-4.52013592496481,-2.57787005180884,-3.85191946123511,-8.13806752942662,15.7945211069568,-4.82426004690607,-15.0389035946342,31.1757508325774,-0.491798893984186,1.9464384924483,0.106254439882849,4.01596748928412,5.29854969631127,6.95775618974993,0.398561556174586,1.75127098002315,5.04712863015654,0.0413164682622383,2.70796327580392,0.424724634756351,3.62774422246814,2.65770837110577,-4.24003629762971,3.10221407541402,2.62876931429952,-1.45330994008578,0.657003304676404,-1.67097991079724,-1.66832875582153,-0.849931354831864,-1.00755164642569,-1.71471436117139,0.327781523873837,-0.812289302241914,1.64914648759783,-0.693990989641173,-0.375603634735718,0.870582236308412,1.65605422153393,2.19173453846466,-0.0584060637148367,1.41141925250634,1.85706468894921,1.43685191059626,-0.49641177128578,1.44029953325356,0.396711532357911,1.49972081552527,0.573548153284752,0.277793037430717,1.01725212645729,-0.233071130693451,1.22200844624792,1.25223347244577,1.29793619421906,-0.210336171354935,0.233431900619892,0.81294441245451,0.272894642203831,0.186718704187949,0.122737664349317,-0.509492368985762,-0.615271229145908,-0.040676056927989,0.121551693158894,0.0559052498636282,0.293710895246218,-0.147684907136453,-0.087658353030927,-0.115818932531647,-0.0438434107423115,-0.155662570233083,0.0125445053388958,0.0199378134441136,0.00258879080407435,-0.126911700320477,0.038460252398162,0.00137477557518642,-7.30356530462273e-14,"peptidyl-tyrosine dephosphorylation"
"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity",-25.8676407734605,1.8775888025835,33.6495769612477,-1.83993156081241,38.5368686369936,-9.98665885510143,32.1985411298892,38.3998751730788,-44.7140176446079,80.9834268300089,17.9105056340707,3.86003382243966,-13.6715801514716,-12.5489449689237,13.8496475227936,7.05403068737091,-6.85694582235866,5.41314828879824,0.72753679996813,3.57661164450824,1.31297288858232,-0.113674726222604,1.25830229369344,1.71949650347745,0.982758843819551,-2.43517582265707,0.0669793919550891,-0.751318105190621,-1.68107557975466,3.17824667354384,-1.27089966448747,-0.455413067685693,0.60489536038218,-0.596825255498416,-2.97187105191443,-1.43764291623305,-0.0779372557660629,2.43498743789942,-0.228702074020862,0.472863974096493,-1.03904392092032,1.08595464096512,0.064577779858425,0.728398618103762,1.40038974722543,0.131808444816103,0.30726853763602,1.59475846978009,-3.31051286600689,1.17407894772913,3.10500540041924,-6.2613652825733,0.0623228045358721,0.220649382484454,0.661565006191186,-0.84995934924452,-0.499404443159921,-1.27917632222187,-0.563446106650829,0.0144238728091635,-0.347918670132069,-0.167556280595009,-0.915817641283029,-0.396523624333577,-0.914300117848954,-0.4382256056066,0.683214690319845,-1.05366293695246,-0.695442161082324,0.119304616004172,-0.172057074664239,0.169500716331639,0.356816496038395,0.506457877541937,0.118057197705431,0.194723462955291,-0.158219235831605,0.0504194326825389,-0.210894859180428,-0.0687686942680101,-0.128989763322203,0.0286486466830858,-0.378632957726509,0.0255572064667883,0.412343433654916,0.0676486240544062,-0.288535565519481,-0.214541160978897,-0.0682999904752344,-0.326113453805458,0.253119187866375,-0.0485340075465436,-0.041849493658942,-0.126704398313652,-0.0786360755548693,-0.156420869349125,-0.169874099318643,-0.105615266725446,-0.0785355437264975,0.0911586708888387,-0.0344548409125025,-0.0336048291458125,0.0209683004108027,0.090049341635313,-0.0290364360470728,0.0873183963704034,0.111374471430707,0.0379889811341026,-0.135257059485371,0.00746513598384588,-0.0100271473522965,-0.0236531279364563,0.0149846475673428,0.00146273551410392,0.00322594760121418,-0.00259693891387433,0.0134096858172301,-0.00526634392460706,-0.00474527394715409,0.00729813915564464,0.00240065012033224,-0.000100122216938803,1.4658413372004e-15,"peptidyl-tyrosine dephosphorylation involved in inactivation of protein kinase activity"
"peptidyl-tyrosine phosphorylation",-38.8350546348906,-1.97751565311436,6.80245059514275,1.92271288880415,8.94768777450704,-2.98919707380315,5.78847343303849,-0.147547751625968,1.15002766515237,-3.656381390139,-9.02112220405439,-4.0683979649079,3.85069180826874,-0.450216100436697,0.627592805273474,-3.21439272968768,7.25414119932583,-6.91413113449172,-1.16069378376366,0.537885405001934,0.221168045846182,-3.04130856017713,0.688116390631591,-0.146101162009276,-0.918124605609764,2.83033928206075,-0.29385482750529,6.02763640155824,-0.19428832637941,0.205371865095348,-0.75970444505502,-2.56803005997133,1.58964802193646,-0.226193951271789,2.70618369855064,-3.59621981153993,-4.81439696786962,-0.359862765218502,-4.62857948524855,-4.19010709565702,-1.83742216467674,8.66798651288277,2.73342866327774,-1.52614930849386,4.64868407639272,-0.718634099193418,-0.514259708888646,0.592033645664552,0.980360496285083,-3.70866922933984,3.74186888603383,-0.403247091351125,-2.17989765485965,-0.612629894500326,1.55832636156099,1.18187070494246,3.42944814375733,-1.84252175820067,2.5843267193871,-0.617271686562064,0.34375397223268,-2.31779982912614,8.61669965093201,2.43747083022112,-0.866578440822481,4.36353742971335,-0.114631290915931,-0.241563836873359,3.04393513158931,-1.44570493464567,0.682584377576414,2.420699923402,1.62426952358033,2.76500152045589,1.91549645011038,1.92174221456331,2.21128277914363,0.188726153134475,-0.232782660396982,1.03249082901769,-1.91356110543626,-0.181429724922022,-0.880224877848999,-6.29388188431624,0.871535849679402,-7.17592768386609,-9.65789281651625,-12.6625167219772,-2.11698499520069,-0.698019748653931,3.46132680168186,13.3328965481205,4.46136874832877,0.277327743102,2.29325300902322,-0.127231433770211,1.54373917027,-0.512273923362959,-0.583971516089455,2.57855007939503,-0.475767406294751,-1.88677621457638,-1.57833275178619,-1.27076880914845,-0.652443757993275,-1.61803364588186,-0.161181444753042,-0.444725443268561,0.0856913835047144,1.46861634698767,-1.55392319222322,-0.224332389840724,0.611651579318613,-0.178500966959885,0.0551762659321193,-0.711432328147861,0.0335288119018061,0.0946976326020316,0.0537280664154995,-0.0800766197207498,-0.0954138454474147,-0.000724184712761023,2.10648555890036e-14,"peptidyl-tyrosine phosphorylation"
